"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","reports","0","Event restoration report","1","0","Event restoration — limit 0 is rejected (limit must be at least 1)","0"
"0","mis-dashboard","0","Meter transaction events","1","0","Meter transaction events — by consumer category, day by day, all meters","0"
"0","technical-analysis","1","Technical report","0","0","Ip=0 & In!=0 report — first page shows columns and meters","0"
"0","overall-dashboard","0","Home dashboard","1","0","Home dashboard — the main number cards look complete","0"
"0","consumption","0","Consumption API — Edge","1","0","Monthly net meter — page 2 continues without repeating a meter","0"
"0","modules-permissions","0","Module Permission — Negative","1","0","PATCH /permissions/permissions/:id — unknown permission returns 404","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 1 events — consumer and DTR stay within all meters","0"
"0","master-data","0","Master data — change history","1","0","Master data change history — newest changes appear first","0"
"0","dtrs","0","DTR profile","1","0","DTR profile — name, meter, feeder, and location load, each field once","0"
"0","dtr-load","0","Transformer load reports","1","0","Transformer load — first page lists average, highest, and lowest load","0"
"0","feeder","0","FEEDER — DB Coverage","0","1","IND-FD-DB-001 — Feeder profile and meter readings match the database","0"
"0","mis-dashboard","0","Saved screen shape","1","0","Meter transaction events — saved screen shape","0"
"0","mis-dashboard","0","Saved screen shape","1","0","What kinds of events happened — saved screen shape","0"
"0","dashboard","0","Dashboard — DTR load unbalance list","1","0","Saved example — moderate empty page (Aug 2026)","0"
"0","dtrs","0","DTR loading gauge","1","0","DTR loading gauge — daily, monthly, yearly, and lifetime bands, each once","0"
"0","mis-dashboard","0","Other events","1","0","Other events — by meter type, month by month, consumer meters only","0"
"0","mis-dashboard","0","Other events","1","0","Other events — by consumer category, month by month, consumer meters only","0"
"0","mis-dashboard","0","Events that did not roll over","1","0","Events that did not roll over — by consumer category, week by week, consumer meters only","0"
"0","mis-dashboard","0","Meter transaction events","1","0","Meter transaction events — by consumer category, day by day, consumer meters only","0"
"0","mis-dashboard","0","Talking vs not talking overview","1","0","Talking vs not talking overview — live=1 still opens","0"
"0","reports","0","Event report","1","0","Event report — 1 Oct 2025 fixture","0"
"0","revenue-protection","0","Revenue Protection — Cases DB cross-validation","0","1","IND-RPT-DB-001 — COUNT(*) matches pagination.total","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 1 events — network 0 is rejected","0"
"0","meter-replacement","1","METER-REPLACEMENT — Contract Snapshots","0","0","Submission History Contract Snapshot","0"
"0","dashboard","0","Dashboard — consumers by category","1","0","Saved example — Residential with rows (offline)","0"
"0","revenue-protection","1","Revenue Protection — Aberrations Summary API","0","0","Validate GET /indore/revenue-protection/aberrations — default page (FEB 2025)","0"
"0","mis-dashboard","0","Other events","1","0","Other events — dtrs is treated as DTR meters","0"
"0","consumers","0","Consumption chart","1","0","Consumption chart — sample: hourly usage","0"
"0","commericial-analysis","0","Commercial Analysis — invalid filters are rejected","1","0","Consumption Pattern — page 0 is rejected (page must start at 1)","0"
"0","mis-dashboard","0","Talking vs not talking overview","1","0","Talking vs not talking overview — missing start date uses the end date","0"
"0","billing","0","Monthly billing list","1","0","Monthly billing — asking for zero rows per page is rejected","0"
"0","commericial-analysis","0","Maximum Demand report","1","0","Sanction Load Violation — household plus non-household meters equal the full total","0"
"0","master-data","0","Master data — column names in the response","1","0","Meter communication — column names in the response stay the same","0"
"0","consumers","0","Energy flow chart","1","0","Energy flow chart — sample: hourly points","0"
"0","consumers","0","Energy flow chart","1","0","Energy flow chart — unknown consumer is not found","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 2 events — week by week, all meters","0"
"0","revenue-protection","0","Revenue Protection — Aberration Entry EENLTMT Edge","1","0","IND-REV-ABE-EEN-EDGE-001 — Page far beyond total returns empty rows","0"
"0","consumers","0","Billing history","1","0","Billing history — sample: monthly units match meter totals","0"
"0","commericial-analysis","0","Commercial Analysis — cannot open reports without a valid login","1","0","Consumption Pattern — cannot open the report with an invalid login token","0"
"0","dashboard","0","DTR communication list — cannot open without a valid login","1","0","cannot open with an expired login token","0"
"0","mis-dashboard","0","Events that did not roll over","1","0","Events that did not roll over — both is treated as all meters","0"
"0","mis-dashboard","0","How many meters we have","1","0","How many meters we have — consumers is treated as consumer meters","0"
"0","other","0","indoore_backend_testing","1","0","core › __tests__ › defect-heuristic-triage › classifies INTERNAL_ERROR 500 as backend_crash","0"
"0","users-admin","0","User Devices Flow","1","0","Validate User Devices","0"
"0","dtr-load","0","Transformer load reports","1","0","Transformer load — leaving out the end date is rejected","0"
"0","dashboard","0","Dashboard — DTR power on/off list","1","0","DTR power on/off list — page 2 still shows a valid list","0"
"0","commericial-analysis","0","Consumption Compare report","1","0","Abnormal Low — non-household: billing data is not ready yet","0"
"0","reports","0","Bill status report","1","0","Bill status — page 0 is rejected (page must start at 1)","0"
"0","technical-analysis","0","Technical report","1","0","CT Open report — empty list is valid","0"
"0","consumers","0","Live load","1","0","Live load — unknown meter is empty or not found","0"
"0","dtrs","0","DTR statistic cards","1","0","Sample statistic cards — dashes when numbers are missing","0"
"0","meter-replacement","1","Meter Replacement Progress API","0","0","Validate Meter Replacement Progress API","0"
"0","mis-dashboard","0","Power problems","1","0","Power problems — extra unused options are ignored","0"
"0","revenue-protection","1","Revenue Protection — Aberrations Summary API","0","0","Validate pagination — page 2 (limit 5)","0"
"1","meter-replacement","0","Bulk Validate Meter Replacement API","0","0","Validate POST /indore/meter-replacement/bulk/validate — new meter serial must exist","0"
"0","role-permissions","0","Role Permission — List & Me","1","0","Validate GET /permissions/roles — role catalog","0"
"0","meter-replacement","1","METER-REPLACEMENT — Contract Snapshots","0","0","Consumer Search Contract Snapshot","0"
"0","mis-dashboard","0","Current problems","1","0","Current problems — by consumer category, week by week, all meters","0"
"0","dtr-load","0","Transformer load reports","1","0","Transformer load — a transformer with almost no load is still a valid row","0"
"0","dtrs","0","DTR statistic cards","1","0","Sample statistic cards — kW, kVA, kWh, kVAh, consumers, and power-on time","0"
"0","reports","0","Current without voltage report","1","0","Current without voltage — Oct 2025 phase R first page shows columns and readings","0"
"0","dashboard","0","Dashboard — DTR consumption list","1","0","DTR consumption list — page 2 still shows a valid list","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 6 events — hour by hour, DTR meters only","0"
"0","reports","0","Reports — contract snapshots","1","0","DTR data — column and field names stay the same","0"
"0","revenue-protection","1","Revenue Protection — Aberrations Negative","0","0","Missing organisationLookupId returns empty success grid (not 4xx)","0"
"0","dashboard","0","Dashboard — response shape","1","0","DTR consumption chart — response shape stays the same","0"
"0","dashboard","0","Dashboard — DTR loading list","1","0","Saved example — under-utilized DTRs empty page","0"
"0","billing","0","Monthly billing list","1","0","Monthly billing — leftover unused filters are ignored","0"
"0","dtr-load","0","Transformer load reports","1","0","Transformer load — asking for one transformer at a time still returns a row","0"
"0","technical-analysis","0","Technical report","1","0","Single Wire Operation report — first page shows columns and meters","0"
"0","dtrs","0","DTR power now","1","0","DTR power now — extra filters that nobody uses are ignored","0"
